userID,game,date
sniper-paint,Tom Clancy's The Division 2,2019-08-11 07:35:11
sniper-paint,Ghost of Tsushima,2020-12-06 22:10:04
sniper-paint,Resident Evil: Revelations HD,2019-03-09 17:30:28
sniper-paint,Heavy Rain,2018-12-31 08:45:24
slgonzaga,Ori and the Blind Forest,2018-08-05 17:09:04
slgonzaga,StarCraft II: Wings of Liberty,2019-05-27 19:17:49
slgonzaga,Splatoon 2,2018-09-18 19:13:52
slgonzaga,Mafia III,2020-01-13 15:23:42
shubinsemen,Animal Crossing: New Horizons,2020-09-23 13:05:56
shubinsemen,Bastion,2018-07-10 01:26:02
shubinsemen,Forza Motorsport 6,2019-12-04 05:57:48
uconnjacob,DAEMON x MACHINA,2020-12-12 22:26:31
uconnjacob,Call of Duty: Black Ops III,2018-11-12 10:14:43
uconnjacob,Call of Duty: Modern Warfare 2,2018-09-24 11:50:26
uconnjacob,Dragon Quest XI: Echoes of an Elusive Age,2020-04-01 04:04:08
shon_71,Monster Hunter Generations,2018-08-14 19:55:59
shon_71,Call of Duty: Modern Warfare - Remastered,2019-06-02 11:05:56
shon_71,Persona 4: Golden,2020-02-22 13:16:22
shon_71,Grand Theft Auto: San Andreas,2020-07-16 17:49:59
tjpbas00,Borderlands 2,2020-03-06 10:42:26
tjpbas00,The Evil Within,2018-08-03 21:33:48
zolotaryovvolodya,Cuphead,2020-05-01 00:18:55
zolotaryovvolodya,Tales of Berseria,2020-11-04 13:43:01
zolotaryovvolodya,Assassin’s Creed Origins,2018-11-30 19:17:05
vinogradova-svet,inFAMOUS: Second Son,2018-12-22 12:12:47
wsssws,Tales of Berseria,2019-03-22 04:45:41
vintdva76,Pokemon Ultra Sun/Moon,2020-03-26 07:59:01
vintdva76,Steins;Gate,2020-03-24 08:20:58
vintdva76,Batman: Arkham Knight,2019-12-17 22:31:19
vintdva76,Horizon Zero Dawn,2020-09-28 22:33:09
shaan_249,Assassin's Creed: Rogue,2019-08-27 19:23:24
shaan_249,13 Sentinels：Aegis Rim,2020-02-21 08:03:40
shaan_249,Mario + Rabbids Kingdom Battle,2020-07-01 09:47:24
shaan_249,Steep,2020-04-27 12:01:19
shaan_249,Kirby: Planet Robobot,2020-03-14 08:24:10
virusarchi,Metal Gear Solid V：The Definitive Experience,2019-04-08 06:24:21
virusarchi,Monster Hunter XX,2019-10-17 21:11:52
virusarchi,Super Mario Maker 2,2020-05-30 15:43:35
virusarchi,Michael Jackson: The Experience 3D,2020-11-20 08:57:15
vampiro,What Remains of Edith Finch,2019-01-05 19:31:24
vampiro,Bioshock: The Collection,2018-11-17 19:53:42
venrepst,Assassin's Creed III,2019-11-16 21:30:40
venrepst,Quantum Break,2019-02-21 15:35:30
venrepst,Utawarerumono: Futari no Hakuoro,2019-05-30 21:51:14
shaunwalker83,God of War (2018),2019-04-06 18:25:35
shaunwalker83,BioShock Infinite,2020-03-01 19:39:17
shaunwalker83,Final Fantasy X/X-2 HD Remaster,2018-08-27 05:15:06
shaunwalker83,Katana ZERO,2019-04-30 15:36:50
shaunwalker83,GEARS OF WAR,2018-08-07 03:48:31
veronica0016,Super Smash Bros. Ultimate,2020-10-14 14:11:05
veronica0016,Yakuza 0,2018-06-21 20:01:22
veronica0016,Resident Evil 5,2020-07-13 17:06:52
veronica0016,Muramasa: The Demon Blade,2020-04-24 17:46:18
yaroslav5,Judgment (2019),2019-09-13 15:16:00
yaroslav5,討鬼伝2,2020-01-20 20:11:57
vergn808,Marvel's Spider-Man,2019-11-07 10:00:49
vergn808,Uncharted 4: A Thief's End,2018-08-26 15:09:06
UlichSF,Total War: Three Kingdoms,2020-09-14 17:31:09
UlichSF,Pokémon X/Y,2018-09-04 13:25:27
UlichSF,Ys: Memories of Celceta,2019-10-08 23:39:50
UlichSF,Thumper,2018-11-04 16:47:00
vagrius65,Battlefield 1,2019-05-06 05:12:03
vagrius65,Call of Duty: Modern Warfare 2,2020-05-23 19:53:01
vagrius65,Plague Inc: Evolved,2020-10-22 20:24:38
zagranizza3,Monster Hunter Generations Ultimate,2020-06-19 21:40:07
zagranizza3,Rise of the Tomb Raider,2018-09-30 19:42:42
zagranizza3,Death Stranding,2020-07-26 14:03:11
zhekakonovalova,Tetris 99,2019-08-13 18:52:50
silverbacko,Watch Dogs 2,2019-03-15 11:58:46
varvarvandal,Untitled Goose Game,2020-10-20 16:12:24
varvarvandal,Call of Duty 4: Modern Warfare,2018-11-16 20:34:48
varvarvandal,Get Even,2019-06-27 22:39:12
varvarvandal,Halo 3,2020-06-25 22:49:40
xxxx5928,Persona 5 Royal,2020-01-27 11:10:38
xxxx5928,PLAYERUNKNOWN'S BATTLEGROUNDS,2020-06-29 15:54:23
xxxx5928,My Friend Pedro,2020-03-09 06:12:57
xxxx5928,Metal Gear Solid V: The Phantom Pain,2019-07-13 14:03:13
ves270101,Katana ZERO,2019-11-05 01:23:09
ves270101,Control,2020-06-28 15:07:10
ves270101,Catherine: Full Body,2020-04-03 19:13:50
ves270101,The Last of Us Part II,2020-09-29 19:26:33
tyvneti01,Tom Clancy's The Division 2,2019-06-19 09:54:59
tyvneti01,Dragon Age: Origins,2020-07-06 06:57:01
tyvneti01,JUST DANCE 2019,2020-12-10 13:29:09
tyvneti01,Tom Clancy''s The Division,2019-03-01 21:27:44
viplanin,Digimon Story: Cyber Sleuth,2019-11-25 03:55:15
viplanin,Mario Kart 8 Deluxe,2018-11-15 23:02:57
viplanin,Shin GANDAM Musou,2019-03-25 22:17:53
xxxxx3,StarCraft II: Legacy of the Void,2020-07-16 23:31:41
xxxxx3,Yo-kai Watch 4,2019-12-04 19:23:51
twototwo,Wolfenstein: The New Order,2019-05-04 23:15:53
twototwo,Anthem,2020-11-13 19:22:58
twototwo,What Remains of Edith Finch,2019-09-28 10:38:41
simatan,Furi,2020-10-14 12:13:15
simatan,Zero Escape: Virtue's Last Reward,2019-11-25 19:10:38
Zylae_Seit,Bridge Constructor Portal,2018-09-18 10:57:26
Zylae_Seit,Hitman (2016),2020-02-11 08:47:05
Utellez,BLADE ARCUS Rebellion,2020-04-16 13:57:25
Utellez,Ring Fit Adventure,2020-04-01 18:10:10
Utellez,Transistor,2019-12-26 10:23:17
Utellez,inFAMOUS: First Light,2019-03-06 22:41:05
Utellez,クローバーの国のアリス～Wonderful Wonder World～,2018-09-03 21:58:11
siscap,Ghost of Tsushima,2020-10-26 20:06:34
siscap,Doom Eternal,2020-08-16 15:04:29
siscap,Naruto Shippuden: Ultimate Ninja Storm Collection,2019-08-10 13:58:24
siscap,Destiny 2,2018-09-23 18:22:32
siscap,DRAGON BALL FighterZ,2019-02-24 07:32:03
yanata53,Dragon Quest Builders 2,2019-06-27 13:08:41
yanata53,Persona 5 Royal,2020-05-05 01:43:31
vincentvincent35,Batman: Arkham Knight,2019-11-22 02:30:11
vincentvincent35,Death Stranding,2020-03-31 10:33:38
simac1,Diablo III,2020-06-27 04:50:58
simac1,Resident Evil 6,2019-02-01 19:56:09
simac1,Shadow of the Colossus Remake,2018-09-05 18:59:21
simac1,Assassin’s Creed Odyssey,2019-09-02 01:32:44
vikaby84,Super Robot Wars OG: The Moon Dwellers,2019-09-16 22:16:04
vikaby84,The Witcher 3: Wild Hunt,2020-10-20 10:08:35
vikaby84,Pro Evolution Soccer 2016,2019-09-06 22:06:53
venera,FIFA 17,2019-01-23 14:35:34
wol716,Apex Legends,2019-05-05 23:43:39
wol716,Assassin’s Creed Odyssey,2020-12-27 19:19:24
wol716,Dragon Quest III: The Seeds of Salvation,2020-11-09 20:01:05
wol716,Metro Exodus,2021-01-03 19:43:23
wol716,Uncharted: The Lost Legacy,2018-12-16 20:21:50
tkfc4h2,BioShock Infinite,2020-04-30 15:04:46
tkfc4h2,Left 4 Dead 2,2019-08-22 16:21:39
tkfc4h2,Days Gone,2020-06-19 10:05:24
tkfc4h2,Battlefield 1,2019-10-16 11:48:45
tkfc4h2,The Witcher 3: Wild Hunt,2018-12-19 15:26:47
sickman666,Yousha shisu,2019-06-06 07:31:11
sickman666,Castlevania: Lords of Shadow,2019-01-20 01:29:07
sickman666,Uncharted: The Lost Legacy,2018-07-12 21:10:10
shds,Uncharted: Golden Abyss,2019-05-28 16:38:41
shds,Far Cry 5,2018-06-09 12:42:06
uralnpm,Uncharted: The Nathan Drake Collection,2018-11-04 12:44:07
uralnpm,Aztez,2018-11-13 05:29:11
worona,Dragon Quest Heroes II,2020-07-18 01:25:55
worona,Bloodborne,2018-12-01 05:11:48
worona,Digimon Story: Cyber Sleuth,2019-09-20 18:31:17
uristmsk,Atelier Ryza: Ever Darkness & the Secret Hideout,2019-10-25 04:21:28
uristmsk,Guitar Hero Live,2019-01-04 16:31:51
uristmsk,Rainbow Six: Siege,2019-07-31 12:41:21
uristmsk,Gravity Rush: Remastered,2020-09-14 04:51:03
sergey_ryabchinsky,Hollow Knight,2019-07-31 10:49:40
sergey_ryabchinsky,Celeste,2018-06-28 13:44:32
sergey_ryabchinsky,Ratchet & Clank,2020-06-02 11:48:57
shaq32ahmad,Monster Hunter Generations Ultimate,2019-02-08 08:12:20
shaq32ahmad,Super Mario Odyssey,2020-10-04 21:21:31
shaq32ahmad,This War of Mine,2020-01-23 16:18:15
shaq32ahmad,Thumper,2018-08-25 11:45:36
shaq32ahmad,Final Fantasy XV,2018-09-09 20:08:33
sergei_kozachenko,Star Trek: Bridge Crew,2020-04-24 15:20:36
sergei_kozachenko,What Remains of Edith Finch,2019-03-21 10:47:37
sergei_kozachenko,Borderlands 3,2020-06-05 17:37:33
sergei_kozachenko,Cadence of Hyrule: Crypt of the NecroDancer,2020-10-29 18:47:03
sergei_kozachenko,Destiny 2,2019-02-28 11:56:01
xxSayterxx,Call of Duty: Black Ops III,2019-08-21 21:49:02
vikakim_omsk,Call of Duty: Modern Warfare - Remastered,2020-11-10 13:59:50
ya-brilliant,Borderlands 3,2020-01-16 19:48:16
ya-brilliant,Resident Evil 6,2019-06-24 10:38:42
ya-brilliant,Final Fantasy X/X-2 HD Remaster,2020-04-12 14:02:57
ya-brilliant,Devil May Cry 4: Special Edition,2020-06-26 16:10:33
sergeymazov,Mafia III,2020-01-10 18:54:00
sergeymazov,Monster Hunter World: Iceborne,2019-12-19 10:59:23
sergeymazov,Assassin's Creed IV: Black Flag,2018-07-08 20:31:57
zmey2236,Soni Pro,2019-06-12 22:30:58
zmey2236,The Legend of Zelda: Majora's Mask 3D,2018-06-25 22:34:02
zmey2236,Ultratron,2018-07-14 12:19:42
zmey2236,Quantum Break,2018-12-25 16:59:57
zmey2236,Ryu Ga Gotoku 3,2019-04-22 10:59:57
sfall,Grand Theft Auto V,2020-11-10 10:34:28
sfall,Call of Duty:Infinite Warfare,2019-04-12 20:52:24
sfall,Final Fantasy X HD,2019-06-19 22:50:24
v-evs,Final Fantasy XV,2019-05-31 10:53:26
v-evs,Dragon Ball Xenoverse 2,2019-01-21 14:34:29
v-evs,Super Robot Wars T,2019-06-18 18:22:51
v-evs,Power Pros 2018,2018-09-01 18:08:27
v-evs,Final Fantasy XV,2018-07-08 12:13:32
tbone2bad,GUNDAM VERSUS,2019-08-03 16:46:53
tbone2bad,Yakuza 0,2019-02-13 20:26:50
tbone2bad,GUNDAM VERSUS,2020-11-18 00:51:47
v-hd,DreamWorks Super Star Kartz,2018-11-25 22:41:22
v-hd,Tomb Raider (2013),2020-03-17 01:41:33
sillygirl13_funny,RAGE 2,2019-06-26 06:14:20
sillygirl13_funny,Metal Gear Solid V: Ground Zeroes,2018-06-12 11:16:22
sillygirl13_funny,Atelier Ryza: Ever Darkness & the Secret Hideout,2021-01-09 15:59:29
shaipar1,Dragon Quest Builders,2020-08-20 12:15:40
yrmikh,Tales of Berseria,2018-11-13 14:38:21
yrmikh,Super Robot Wars OG: The Moon Dwellers,2019-01-09 15:55:04
yrmikh,Naruto Shippuden: Ultimate Ninja Storm Collection,2019-07-24 21:11:44
yrmikh,Katana ZERO,2020-10-08 11:40:30
yrmikh,The Legend of Zelda: Link’s Awakening,2019-11-21 21:30:33
shannon-ov-erd1,Total War: Three Kingdoms,2020-12-31 10:30:07
shannon-ov-erd1,Pokemon Let's go Pikachu/Eevvee,2019-11-07 12:52:39
shannon-ov-erd1,ICEY,2020-12-14 12:32:36
v_bez,13 Sentinels：Aegis Rim,2020-06-04 21:32:18
v_bez,Star Wars Jedi: Fallen Order,2020-10-22 22:26:03
v_bez,Assassin’s Creed Odyssey,2019-10-30 23:28:44
v_bez,Super Robot Wars V,2020-11-14 11:51:56
v_bez,Grand Theft Auto V,2020-04-12 09:37:55
tuwaga,Final Fantasy XII：The ZODIAC AGE,2019-06-16 09:47:59
tuwaga,Dishonored 2,2019-03-28 10:39:18
U5cZQq,Yoshi's New Island,2019-04-04 11:31:41
vbraerae,Blacklight: Retribution,2019-04-30 12:28:51
vbraerae,Monster Hunter: World,2019-07-03 11:15:45
shaddy69,NBA 2K16,2018-10-06 19:26:54
shaddy69,Super Robot Wars T,2020-01-08 13:37:47
shaddy69,Fire Emblem: Three Houses,2019-09-11 07:43:05
shaddy69,Super Robot Wars OG: The Moon Dwellers,2019-07-20 16:03:53
sergey19w,Atelier Lydie & Suelle: The Alchemists and The Mysterious Paintings,2019-05-13 20:45:52
shanebunuan,Resident Evil 5,2019-08-12 10:17:13
shanebunuan,Ori and the Will of the Wisps,2020-10-27 19:54:59
shanebunuan,DJMAX Respect,2020-12-07 07:18:51
vandanova_tanya,Halo Wars,2019-08-28 10:04:34
vandanova_tanya,MONSTER HUNTER STORIES,2019-02-20 13:16:50
vandanova_tanya,Valkyria Chronicles 4,2020-05-03 15:55:40
vandanova_tanya,Assassin's Creed: Syndicate,2020-08-21 18:31:07
vandanova_tanya,Ark: Survival Evolved,2020-01-09 22:29:33
uizlijorj,Marvel's Spider-Man,2019-01-07 16:42:05
sexy_boobsdickes,Portal 2,2020-10-09 01:44:50
sexy_boobsdickes,Limbo,2019-03-10 09:51:57
sexy_boobsdickes,Gravity Rush: Remastered,2020-06-03 14:48:21
sexy_boobsdickes,Hitman (2016),2020-10-15 13:09:14
yfcnmrf,Metal Gear Solid V: Ground Zeroes,2020-08-29 03:53:37
yfcnmrf,Mega Man 11,2019-06-10 10:18:39
yfcnmrf,Grand Theft Auto V,2018-12-15 20:44:31
sigbigdome,FireWatch,2019-09-15 04:52:16
sigbigdome,Danganronpa V3: Killing Harmony,2018-07-04 11:59:40
sigbigdome,Gyakuten Saiban 123: Naruhodo Selection,2020-07-07 02:53:51
sigbigdome,Summer Lesson: Hikari Miyamoto,2019-10-27 10:54:50
sigbigdome,Yakuza 0,2020-02-25 13:03:31
zadiraev,God Eater 2: Rage Burst,2019-06-11 00:03:34
zadiraev,Forza Horizon 4,2020-01-02 12:51:34
zebaslam,The Legend of Zelda: Ocarina of Time 3D,2019-10-24 11:53:43
zebaslam,Persona 4: Golden,2019-05-27 18:15:28
zebaslam,Super Smash Bros. Ultimate,2019-12-29 16:56:06
zebaslam,Call of Duty: Black Ops III,2019-12-13 13:12:52
zebaslam,PLAYERUNKNOWN'S BATTLEGROUNDS,2019-09-12 15:55:27
ushakova93,Inside,2020-01-17 06:20:18
ushakova93,Resident Evil 6,2020-01-22 16:50:17
ushakova93,Super Mario Odyssey,2020-10-20 13:22:30
ushakova93,Resident Evil 5,2019-01-05 15:28:31
ushakova93,Bayonetta,2018-08-06 13:40:24
V7DNCZDGI,Minecraft,2019-11-02 13:42:46
V7DNCZDGI,Anthem,2020-05-07 22:14:10
silverbludragon1,ポケモンピクロス,2020-03-18 22:39:42
wulffimport,Auto Chess,2020-07-08 14:00:38
wulffimport,Ori and the Blind Forest,2020-06-04 16:18:06
wulffimport,Metal Max Xeno,2020-05-26 04:35:00
wulffimport,Monster Hunter Generations Ultimate,2018-09-16 19:22:20
wulffimport,Star Ocean: Till the End of Time,2019-07-10 21:54:20
zazsale,Battlefield 1,2018-07-06 19:20:34
zazsale,Final Fantasy X HD,2018-11-15 15:22:56
zazsale,Beyond: Two Souls,2020-03-06 06:09:45
zazsale,The Witcher 3: Wild Hunt,2020-11-20 18:15:11
serjant280686,Dragon Quest II: Luminaries of the Legendary Line,2019-09-17 22:49:31
serjant280686,Bloodborne,2020-07-29 14:01:17
serjant280686,Chrono Trigger,2018-06-14 20:55:10
serjant280686,Call of Duty:Infinite Warfare,2019-04-28 11:45:47
selina006,Fire Emblem: Three Houses,2020-06-21 19:29:57
selina006,Tekken 7,2020-07-02 21:10:39
selina006,Sleeping Dogs: Definitive Edition,2018-09-18 14:34:00
yudina_elya,BioShock Infinite,2019-02-20 20:00:11
yudina_elya,Toukiden,2020-07-29 10:29:50
yudina_elya,Xenoblade Chronicles 2 Torna: The Golden Country,2020-03-17 07:48:49
yudina_elya,ELEX,2019-11-22 21:18:34
yudina_elya,Super Robot Wars V,2019-10-01 05:50:36
valeriyvasilev1980,Bayonetta,2019-09-11 18:47:42
valeriyvasilev1980,Limbo,2018-07-01 22:42:08
valeriyvasilev1980,Watch Dogs,2019-11-10 12:07:58
valeriyvasilev1980,Monkey King: Hero is Back,2020-06-06 19:55:38
valeriyvasilev1980,Ninja Gaiden∑,2020-09-29 04:40:23
shabroffalexandr,Yokai Watch,2018-10-16 11:56:24
shabroffalexandr,Assassin’s Creed Odyssey,2019-12-08 10:10:54
serguser1,Rhythm Heaven The Best +,2019-02-09 21:25:26
serguser1,Phoenix Wright: Ace Attorney - Spirit of Justice,2020-03-09 17:12:15
xxxjack77,Ratchet & Clank,2018-06-16 13:28:14
xxxjack77,Devil May Cry 5,2020-08-11 11:59:23
xxxjack77,The Sims 2,2019-12-27 20:20:43
zhukov69,Gravity Rush,2018-09-13 11:56:35
workearn9,Ninja Gaiden Sigma 2 Plus,2020-07-13 03:46:50
workearn9,NBA 2K17,2020-02-17 23:20:05
workearn9,Bastion,2020-06-29 21:47:38
tjandbcd,Shovel Knight,2019-08-15 14:33:34
tjandbcd,Dragon Quest VIII: Journey of the Cursed King,2018-07-11 22:34:09
verhnik,Senran Kagura: Estival Versus,2019-06-30 20:41:30
senthilkumarmdu,Ashen,2019-09-25 17:53:53
senthilkumarmdu,Cuphead,2019-08-21 13:37:22
senthilkumarmdu,Plants vs. Zombies: Garden Warfare,2019-04-19 18:56:49
Vasyan9595,Cuphead,2020-09-16 11:50:48
Vasyan9595,XCOM 2,2019-04-24 22:55:37
Vasyan9595,Summon Night 6 Lost Borders,2018-10-11 00:25:40
Vasyan9595,Just Cause 3,2018-06-23 18:15:40
Vasyan9595,Ys Origin,2018-11-26 00:32:13
yfpba76,Assassin’s Creed Origins,2020-01-20 10:03:28
yfpba76,Until Dawn,2018-10-14 14:10:12
yfpba76,Bayonetta 2,2020-08-19 15:57:25
yfpba76,Xenoblade Chronicles 2,2019-04-03 11:11:57
tyttashka,Ori and the Blind Forest,2018-07-09 21:10:34
tyttashka,Devil May Cry 3: Special Edition,2019-06-17 22:20:55
silversurfer70,Sid Meier's Civilization VI,2020-11-10 11:25:44
silversurfer70,Borderlands,2020-07-13 19:17:44
zvg67,Fallout: New Vegas,2020-09-08 02:37:13
zvg67,Super Smash Bros. Ultimate,2019-04-02 15:33:03
zvg67,NBA 2K18,2020-11-25 19:10:11
yliavishenka,MONSTER HUNTER STORIES,2019-07-23 17:30:46
yliavishenka,Battlefield 1,2020-05-03 15:00:42
yliavishenka,Phoenix Wright: Ace Attorney - Spirit of Justice,2019-05-12 22:22:23
yliavishenka,Ghost Recon Wildlands,2020-04-12 14:00:03
xt-08-1,Battlefield 4,2019-05-05 15:36:02
xt-08-1,Luftrausers,2020-08-10 14:18:59
xt-08-1,The Legend of Heroes: Trails of Cold Steel IV,2019-03-28 14:09:44
xt-08-1,ASTRAL CHAIN,2020-01-24 15:51:51
undefi_Z7mvx,WWE2K18,2020-03-11 03:23:09
shokhan,NBA 2K16,2018-11-10 20:22:13
shokhan,Call of Duty:Infinite Warfare,2019-03-14 12:33:48
shokhan,Super Smash Bros. Ultimate,2020-09-04 10:49:09
shokhan,Tomb Raider (2013),2019-05-30 19:40:09
wwwsnaiperru_1,Call of Duty: WWII,2020-12-21 12:52:52
wwwsnaiperru_1,DAEMON x MACHINA,2020-01-10 23:32:08
wwwsnaiperru_1,Celeste,2020-12-09 16:19:35
wwwsnaiperru_1,Mafia III,2020-06-26 06:16:32
zhuck_olga,Dragon's Crown,2020-10-21 08:54:02
zhuck_olga,Unruly Hero,2020-10-27 12:31:55
towhawk64,Madden NFL 15,2020-03-06 16:09:15
towhawk64,Blue Reflection,2019-09-19 15:52:10
towhawk64,RIGS Mechanized Combat League,2020-07-10 10:10:03
towhawk64,Overcooked 2,2019-05-15 10:43:53
towhawk64,Dead or Alive Xtreme 3 Fortune,2018-06-30 11:22:17
yuboguslavskaya,Halo 5: Guardians,2019-08-20 08:14:20
yuboguslavskaya,Dragon Quest Heroes II,2019-09-17 20:16:37
yuboguslavskaya,Cuphead,2019-12-30 20:23:37
viruseek,龍が如く7 光と闇の行方,2020-05-23 02:06:05
viruseek,Call of Duty: Black Ops IIII,2020-12-06 06:18:25
viruseek,Tom Clancy's The Division 2,2020-05-08 00:06:08
viruseek,Dark Souls: Remastered,2020-03-04 10:41:00
viruseek,Valkyria Revolution,2019-02-10 19:14:30
wvcc24hrs,Gujian3,2020-06-15 21:39:22
wvcc24hrs,Battlefield 4,2020-09-07 14:24:45
vanni53,Ratchet & Clank,2019-07-09 15:21:50
vanni53,Xenoblade Chronicles: Definitive Edition,2020-10-15 07:20:13
vanni53,モンスターハンターダブルクロス Nintendo Switch Ver.,2019-05-14 17:31:43
vanni53,SEKIRO：SHADOWS DIE TWICE,2020-07-07 15:31:54
vanni53,Street Fighter V,2019-04-15 15:14:37
silvestrlaerot,Dragon Quest Builders,2019-06-16 19:47:10
silvestrlaerot,Shadow of the Colossus Remake,2019-01-07 13:12:57
silvestrlaerot,ARMS,2020-09-19 11:09:37
valiko_197676,Anno 1800,2020-05-15 17:16:42
valiko_197676,Uncharted 4: A Thief's End,2020-03-20 09:16:17
valiko_197676,Yakuza Kiwami 2,2020-01-15 02:37:46
semperfichop,Mario + Rabbids Kingdom Battle,2020-03-09 20:34:04
semperfichop,Metal Gear Solid V：The Definitive Experience,2019-10-22 11:51:02
semperfichop,Anno 1800,2020-09-16 09:44:46
semperfichop,Phoenix Wright: Ace Attorney - Spirit of Justice,2018-09-06 19:50:41
semperfichop,Assassin's Creed: Brotherhood,2020-05-20 16:03:28
urbanttt,Dragon Quest Builders 2,2020-03-13 15:51:57
zalezvnet,Mafia III,2019-01-07 02:11:37
ut23k78i,The Legend of Zelda：Breath of the Wild,2018-10-02 15:43:45
ut23k78i,Sid Meier's Civilization VI,2018-11-29 19:45:39
ser-skidanov,Heavy Rain,2019-07-14 17:12:55
ser-skidanov,Ghost of Tsushima,2020-09-21 15:16:23
ser-skidanov,Shadow of the Tomb Raider,2020-09-06 11:15:52
ser-skidanov,Resident Evil 2 (2019),2019-08-06 20:37:22
saidxx,The Legend of Zelda: Ocarina of Time 3D,2019-07-07 08:52:34
saidxx,Yakuza Kiwami 2,2018-10-11 13:30:20
saidxx,Ori and the Will of the Wisps,2020-05-19 22:06:32
saidxx,Madden NFL 18,2019-09-10 17:16:34
saidxx,Nioh,2020-07-02 22:27:48
Senida,Valiant Hearts: The Great War,2020-06-08 14:05:38
Senida,Dead Space 2,2018-09-14 03:01:25
Senida,Beat Saber,2020-08-19 14:52:41
yafen_lai,討鬼伝2,2019-12-26 10:45:49
yafen_lai,AeternoBlade,2018-08-24 11:24:40
yafen_lai,Yakuza Kiwami ,2020-12-05 18:23:17
yafen_lai,Persona 5 Royal,2020-07-12 20:27:54
vigogyburynicow,Overcooked,2020-10-18 14:31:46
vigogyburynicow,Untitled Goose Game,2020-08-09 10:34:35
vigogyburynicow,Resident Evil: Revelations 2,2020-05-20 23:54:17
sergizzz,Tiny Troopers: Joint Ops,2020-02-28 17:26:55
yasergys,Monster Hunter 3 Ultimate,2020-08-16 20:59:23
yasergys,Uncharted: The Nathan Drake Collection,2018-08-06 00:05:28
yasergys,Monster Hunter XX,2020-03-22 22:24:27
yasergys,カイジVR 絶望の鉄骨渡り,2019-07-22 20:08:05
sexe-rencontre,Destiny 2,2019-09-20 11:42:09
T-BONE,Life is Strange: Before the Storm,2020-06-04 20:44:43
T-BONE,Life Is Strange,2020-10-05 15:07:57
T-BONE,Days Gone,2020-12-23 17:17:05
T-BONE,Summer Lesson: Hikari Miyamoto,2018-07-19 13:15:23
velio,Assassin's Creed,2020-06-10 15:43:03
velio,Need for Speed Payback,2018-07-05 20:27:31
shroohead,Halo 3: ODST,2020-06-02 10:14:59
shroohead,The Evil Within,2019-02-22 23:53:11
shroohead,The Elder Scrolls V: Skyrim,2020-07-09 17:27:07
shroohead,Super Mario Maker 2,2020-05-30 11:08:02
shroohead,Pokémon Sun/Moon,2019-11-24 13:04:08
yura1977ne,討鬼伝2,2019-06-15 16:03:52
zencova73,Resident Evil 5,2019-04-09 15:45:48
zencova73,Fez,2020-01-12 17:24:37
zencova73,Sleeping Dogs: Definitive Edition,2019-12-23 17:53:39
zencova73,Dust: An Elysian Tail,2018-07-29 06:58:49
zencova73,Halo 5: Guardians,2018-11-11 10:33:34
setdawg,FIFA 17,2019-07-14 22:14:43
setdawg,Assassin's Creed: Brotherhood,2019-08-10 17:52:17
simonlothar,Uncharted: The Lost Legacy,2018-10-11 10:14:52
simonlothar,FINAL FANTASY VII REMAKE,2020-12-18 05:07:47
simonlothar,Mirror's Edge,2020-04-26 11:35:21
simonlothar,Metro Exodus,2020-08-18 13:32:15
ulyanka_gromova,Horizon Zero Dawn,2019-05-30 11:51:32
ulyanka_gromova,Mafia III,2019-04-22 10:18:43
ulyanka_gromova,Driveclub VR,2020-04-24 14:19:35
v--12,Death Stranding,2020-03-06 09:39:08
v--12,Dragon Quest Heroes II,2019-10-21 10:55:08
v--12,Monkey King: Hero is Back,2020-12-25 14:48:22
v--12,TMNT,2018-08-16 00:39:21
sergeyrock,Call of Duty 2,2020-09-01 11:11:58
yoyoyopanos,Death Stranding,2020-12-12 12:27:08
zapora,Monster Hunter: World,2020-11-28 15:36:04
siskot,Life Is Strange,2019-09-15 13:31:04
siskot,Muramasa: The Demon Blade,2020-10-18 10:12:03
siskot,Danganronpa: Trigger Happy Havoc,2020-10-01 11:22:23
vertb1996,Muramasa: The Demon Blade,2020-11-08 19:15:04
vertb1996,Yakuza Kiwami ,2018-12-14 21:43:52
shihab,Tomb Raider: Definitive Edition,2020-05-18 10:13:52
